0.067530
0.019020
0.044360
0.029130
0.029410
0.101210
0.007520
0.032880
0.040790
0.065250
0.019650
0.031110
0.027420
0.040390
0.046220
0.136280
0.083170
0.070270
0.035620
0.072740
