0.062300
0.019820
0.040060
0.029640
0.030730
0.101310
0.007810
0.043650
0.035810
0.072680
0.006240
0.024540
0.060080
0.065680
0.037580
0.150000
0.087140
0.056970
0.014720
0.053250
