0.065980
0.017260
0.041530
0.039400
0.028040
0.095500
0.007910
0.027550
0.058330
0.067980
0.020380
0.029480
0.030560
0.050650
0.031220
0.129630
0.087180
0.065810
0.032190
0.073430
