0.065930
0.020720
0.038430
0.032510
0.028910
0.102170
0.009240
0.041310
0.039510
0.069810
0.007920
0.025600
0.058880
0.060250
0.032710
0.144520
0.091950
0.058900
0.016110
0.054620
