0.061160
0.017230
0.048210
0.035360
0.033340
0.102140
0.005570
0.022900
0.036030
0.073570
0.025070
0.026150
0.026650
0.045980
0.055680
0.127510
0.081820
0.077580
0.030100
0.067950
