0.062120
0.019770
0.040140
0.029500
0.030820
0.101270
0.007740
0.043760
0.035630
0.072820
0.006160
0.024490
0.060140
0.065940
0.037810
0.150260
0.086900
0.056870
0.014660
0.053180
