0.067950
0.019470
0.045020
0.026580
0.029710
0.102600
0.007440
0.034240
0.036560
0.064520
0.019440
0.031550
0.026660
0.037860
0.049810
0.137960
0.082210
0.071310
0.036490
0.072600
